WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_fnn_random
5.18,86.2,26.74,1.44,-0.7782431485,-0.0300000000000011,28.9,-0.6279630576,84.98,1,29.2,1010.6,5.0,4.47,5.676058587404058
4.47,85.57,26.34,1.93,-0.6896195437,-0.059999999999988,29.4,-0.7241718614,86.2,1,29.56,1010.1,6.0,4.81,5.0136828003760705
4.81,82.09,25.3,2.56,-0.5735764364,0.019999999999996,29.1,-0.8191520443,85.57,1,30.18,1009.4,4.0,4.35,4.422927472127944
4.35,82.99,26.31,2.16,-0.6794413043,0.039999999999992,29.8,-0.7337298645,82.09,1,30.16,1009.4,5.0,4.41,4.470347187773647
4.41,80.25,26.16,2.42,-0.6347305132,0.0500000000000113,29.6,-0.7727335735,82.99,1,30.32,1009.7,6.0,4.64,4.259978565605987
4.64,79.67,25.55,4.11,-0.2923717047,-0.0600000000000022,26.8,-0.956304756,80.25,1,30.99,1009.5,5.0,4.17,4.158132056023403
4.17,86.64,25.99,7.6,-0.4430711908,-0.0100000000000051,28.6,-0.8964864304,79.67,1,29.43,1009.4,6.0,4.78,4.537063709592668
4.78,86.23,26.47,8.5,-0.6730125135,0.0300000000000011,27.6,-0.739631095,86.64,1,28.71,1009.9,7.0,4.19,4.845884185740429
4.19,85.37,26.29,5.18,-0.8415107819,-0.0499999999999971,27.7,-0.5402403205,86.23,1,28.93,1010.3,6.0,5.16,4.877173132357062
5.16,84.51,25.87,0.99,-0.7156927337,-0.1299999999999954,27.9,-0.6984152854,85.37,1,30.05,1009.3,5.0,4.53,4.734297767833932
4.53,85.12,26.27,0.86,-0.7466381823,-0.0800000000000125,29.2,-0.6652303547,84.51,1,29.97,1008.2,5.0,4.2,4.495668501068919
4.2,86.59,26.73,1.95,-0.87630668,-0.039999999999992,30.4,-0.4817536741,85.12,1,30.21,1007.5,5.0,4.42,4.4786226508838745
4.42,87.12,27.0,4.54,-0.813100761,-0.0300000000000011,30.4,-0.5821229702,86.59,1,30.09,1006.7,7.0,5.25,4.753570573357671
5.25,83.1,26.44,5.27,-0.6059884003,0.0799999999999983,29.3,-0.7954734809,87.12,1,29.62,1006.9,6.0,5.0,5.416623263213478
5.0,83.14,26.27,0.84,-0.6347305132,0.1000000000000085,29.0,-0.7727335735,83.1,1,29.25,1007.1,6.0,6.31,5.743040282662756
6.31,80.75,25.81,0.39,-0.6481199011,0.039999999999992,28.6,-0.7615383075,83.14,1,29.6,1008.0,6.0,5.82,5.905910261750173
5.82,79.64,26.37,0.87,-0.660001668,-0.0300000000000011,29.0,-0.7512641335,80.75,1,30.48,1008.8,5.0,5.77,5.823601859904053
5.77,82.98,26.48,9.28,-0.8964864304,-0.0099999999999909,29.6,-0.4430711908,79.64,1,30.25,1008.7,6.0,4.97,5.779334858965358
4.97,84.55,26.75,9.86,-0.9010770213,-0.0200000000000102,28.1,-0.4336590846,82.98,1,29.25,1007.9,7.0,6.12,6.043096581174574
6.12,84.61,26.47,7.91,-0.7793379649,-0.0499999999999971,28.4,-0.6266038114,84.55,1,29.3,1007.7,6.0,5.18,5.897508038178997
5.18,86.32,26.5,4.34,-0.6184083954,-0.0100000000000051,29.1,-0.7858568932,84.61,1,29.5,1007.3,6.0,5.74,5.77271486618632
5.74,87.07,26.66,19.28,-0.6946583705,0.1300000000000096,28.6,-0.7193398003,86.32,1,28.61,1007.4,6.0,7.0,6.324852806488655
7.0,83.62,26.22,4.73,-0.6717205893,0.0099999999999909,28.2,-0.7408045963,87.07,1,29.82,1008.7,6.0,6.59,6.280643655394506
6.59,84.47,26.48,5.55,-0.6454576877,0.0,28.2,-0.7637960286,83.62,1,29.57,1008.7,7.0,6.71,6.37428654189114
6.71,84.54,26.36,6.5,-0.6717205893,0.0,25.4,-0.7408045963,84.47,1,29.62,1009.0,6.0,5.93,6.018850539607374
5.93,83.48,26.51,8.99,-0.7996846585,0.0100000000000051,27.9,-0.6004202253,84.54,1,29.79,1008.9,6.0,5.23,5.73075697803117
5.23,86.15,26.41,5.97,-0.9085081775,0.019999999999996,28.4,-0.4178670738,83.48,1,29.59,1008.9,7.0,5.32,5.912626705285874
5.32,85.6,26.69,4.97,-0.9238795325,0.0499999999999971,25.2,-0.3826834324,86.15,1,29.53,1009.4,7.0,5.68,5.593221427262026
5.68,83.86,25.77,2.74,-0.5180270094,0.0100000000000051,28.1,-0.8553642602,85.6,1,28.73,1009.4,8.0,4.91,5.284507087179019
4.91,84.71,25.75,4.35,-0.7547095802,0.0,27.6,-0.656059029,83.86,1,29.98,1009.4,6.0,4.39,4.653560340022966
4.39,85.73,26.52,1.54,-0.8191520443,0.0100000000000051,28.8,-0.5735764364,84.71,1,29.67,1009.3,6.0,5.54,5.093338256561225
5.54,83.89,26.91,0.77,-0.8201518759,0.0600000000000022,29.6,-0.5721458734,85.73,1,29.4,1009.5,7.0,6.23,5.894856570302153
6.23,84.91,26.76,1.14,-0.8729220773,-0.1099999999999994,30.2,-0.4878596591,83.89,1,29.12,1009.7,6.0,6.53,6.39939540586386
6.53,85.52,26.61,0.82,-0.9366721892,-0.0900000000000034,30.6,-0.3502073813,84.91,1,29.24,1009.0,7.0,6.62,6.647535184138289
6.62,81.62,25.87,2.4,-0.9690157314,0.1099999999999994,29.4,-0.2469990127,85.52,1,28.2,1007.7,6.0,7.25,6.8975633850807645
7.25,83.46,25.76,3.46,-0.9631625668,-0.0900000000000034,29.6,-0.2689198206,81.62,1,28.82,1009.2,7.0,6.82,6.81396947898089
6.82,82.8,26.51,1.71,-0.9859960371,-0.0699999999999931,27.5,-0.1667687467,83.46,1,29.24,1007.8,7.0,7.68,7.125097263490868
7.68,84.29,26.24,1.51,-0.9245460336,-0.0800000000000125,27.6,-0.3810703764,82.8,1,29.17,1007.9,6.0,5.99,6.324411580688131
5.99,86.81,26.54,3.58,-0.9271838546,0.0300000000000011,28.6,-0.3746065934,84.29,1,29.33,1007.3,6.0,5.77,5.859110733523913
5.77,86.17,26.55,3.09,-0.8405666035,0.1500000000000056,29.6,-0.5417082103,86.81,1,29.09,1007.8,7.0,5.73,5.875229769366864
5.73,83.88,26.18,0.17,-0.8580649057,0.0600000000000022,29.8,-0.5135412521,86.17,1,29.12,1008.4,7.0,5.28,5.597054308395325
5.28,81.53,26.1,0.11,-0.8633955506,-0.0700000000000073,29.7,-0.5045276238,83.88,1,30.06,1009.6,5.0,5.81,5.173059528412256
5.81,79.11,25.75,0.07,-0.9271838546,-0.0099999999999909,29.7,-0.3746065934,81.53,1,30.28,1009.3,7.0,5.57,5.731196040190369
5.57,76.44,25.88,0.07,-0.9396926208,0.0099999999999909,29.9,-0.3420201433,79.11,1,30.54,1009.5,6.0,5.75,5.458366616107898
5.75,80.41,26.24,0.11,-0.9711342799,-0.019999999999996,29.4,-0.2385334576,76.44,1,29.87,1008.7,4.0,6.06,5.58334949087519
6.06,84.55,26.06,0.35,-0.8471219214,-0.039999999999992,29.6,-0.5313985795,80.41,1,29.62,1008.7,6.0,5.7,5.929459323618057
5.7,83.39,26.32,1.04,-0.7337298645,0.059999999999988,30.1,-0.6794413043,84.55,1,29.56,1008.2,6.0,6.54,5.914780470518353
6.54,84.37,26.27,1.55,-0.7682835236,0.0500000000000113,29.1,-0.6401096995,83.39,1,29.11,1008.8,5.0,5.42,5.823960728478191
5.42,82.52,25.86,0.42,-0.5735764364,-0.0100000000000051,29.2,-0.8191520443,84.37,1,29.75,1009.4,4.0,5.47,5.394130131116045
5.47,83.76,26.17,0.45,-0.575005252,-0.0700000000000073,29.2,-0.8181497174,82.52,1,29.1,1009.4,5.0,5.58,5.666369050743289
5.58,83.7,26.09,0.32,-0.725374371,0.0100000000000051,30.0,-0.6883545757,83.76,1,29.38,1008.8,5.0,5.14,5.431010074343406
5.14,82.49,26.15,0.11,-0.8405666035,0.0600000000000022,29.9,-0.5417082103,83.7,1,29.74,1008.9,4.0,4.51,4.86761849956311
4.51,81.93,25.7,0.21,-0.7107994739,0.0699999999999931,28.9,-0.7033947028,82.49,1,30.25,1009.7,4.0,4.59,4.527167562674935
4.59,86.08,25.89,10.34,-0.7144726796,0.0,27.1,-0.6996633405,81.93,1,29.01,1009.8,7.0,4.61,4.884978154766537
4.61,82.01,24.8,5.93,-0.7954734809,-0.0300000000000011,27.9,-0.6059884003,86.08,1,29.2,1009.6,7.0,4.78,4.571185073172977
4.78,81.01,25.69,1.61,-0.8517269341,0.0300000000000011,28.1,-0.523985906,82.01,1,29.37,1009.6,5.0,3.22,4.329886101943384
3.22,83.12,25.56,4.52,-0.842452397,0.0300000000000011,28.6,-0.538770785,81.01,1,29.72,1010.2,5.0,4.09,3.350076092928338
4.09,85.91,25.74,7.32,-0.557745109,0.0600000000000022,26.2,-0.8300122851,83.12,1,28.44,1010.7,6.0,4.76,4.324977634450957
4.76,85.16,25.54,5.24,-0.6896195437,-0.019999999999996,27.4,-0.7241718614,85.91,1,28.91,1011.9,5.0,4.37,4.572657822178867
4.37,84.93,25.04,4.11,-0.9483236552,-0.1200000000000045,27.7,-0.3173046564,85.16,1,28.45,1011.1,6.0,4.95,4.621665081104957
4.95,83.54,25.57,2.69,-0.9774158943,-0.0600000000000022,28.9,-0.2113247965,84.93,1,28.62,1009.3,6.0,5.61,5.508641882354524
5.61,81.49,26.02,5.06,-0.9727758782,-0.0899999999999892,29.6,-0.2317479035,83.54,1,29.02,1008.5,7.0,7.62,6.55817975072012
7.62,83.79,25.53,12.86,-0.9939609555,-0.1600000000000108,28.2,-0.1097343111,81.49,1,28.25,1007.6,8.0,8.82,7.486679324615212
8.82,87.04,25.37,9.07,-0.9991228301,-0.019999999999996,28.1,-0.04187565373,83.79,1,26.94,1006.7,7.0,8.36,8.107818623345018
8.36,85.49,25.14,3.02,-0.998889875,0.0900000000000034,28.1,-0.04710645071,87.04,1,27.84,1007.1,6.0,6.62,6.551229931865282
6.62,81.91,24.45,3.5,-0.9816271834,0.0699999999999931,28.4,-0.1908089954,85.49,1,28.57,1007.6,7.0,5.58,5.808919464798108
5.58,82.87,24.99,3.16,-0.98450318,-0.0300000000000011,28.4,-0.1753667261,81.91,1,28.99,1007.6,7.0,5.49,5.46937730509491
5.49,82.2,24.64,0.6,-0.9578224948,0.0400000000000062,28.1,-0.2873605198,82.87,1,29.08,1007.1,5.0,4.67,5.174719085000209
4.67,83.94,24.47,0.91,-0.940880769,0.0799999999999983,28.1,-0.3387379202,82.2,1,29.12,1008.3,5.0,4.72,4.579111509679601
4.72,84.82,25.3,4.19,-0.8386705679,0.1299999999999954,28.2,-0.544639035,83.94,1,28.47,1009.1,6.0,5.57,4.85382607980257
5.57,84.77,25.08,1.57,-0.8290375726,-0.0099999999999909,28.3,-0.5591929035,84.82,1,28.24,1010.5,5.0,4.81,5.380844872057832
4.81,85.19,24.68,0.2,-0.7682835236,-0.0600000000000022,28.7,-0.6401096995,84.77,1,28.44,1010.2,5.0,3.96,4.6628432816141565
3.96,83.26,24.9,0.06,-0.8729220773,0.0,28.9,-0.4878596591,85.19,1,29.44,1009.7,5.0,4.78,4.363733606540786
4.78,83.54,24.82,0.06,-0.7558534692,0.0499999999999971,28.9,-0.6547408137,83.26,1,29.17,1009.7,5.0,4.79,4.7261121538630855
4.79,82.88,24.9,0.05,-0.8181497174,0.0400000000000062,28.4,-0.575005252,83.54,1,29.05,1010.1,5.0,3.54,4.509748780929614
3.54,84.65,24.94,0.34,-0.8181497174,0.0499999999999971,28.5,-0.575005252,82.88,1,29.02,1010.2,5.0,3.89,3.9433734703961214
3.89,87.75,25.79,1.2,-0.6613118653,0.019999999999996,29.5,-0.7501110696,84.65,1,27.87,1011.2,6.0,5.51,4.922402467323593
5.51,85.67,25.84,0.4,-0.5120428649,-0.0099999999999909,28.8,-0.8589598969,87.75,1,28.85,1010.8,6.0,5.73,5.5763175763556925
5.73,84.5,25.83,0.1,-0.54317445,-0.0400000000000062,29.0,-0.8396198645,85.67,1,29.35,1011.0,6.0,5.61,5.5741207291396675
5.61,82.75,26.0,1.47,-0.7095707365,-0.019999999999996,29.2,-0.70463421,84.5,1,29.5,1010.648433,6.0,5.92,5.826534221690382
5.92,83.24,25.87,6.08,-0.7649214009,-0.0300000000000011,29.4,-0.6441236298,82.75,1,28.93,1010.0,5.0,6.3,6.306034331674843
6.3,85.1,26.38,5.02,-0.7682835236,-0.0600000000000022,29.8,-0.6401096995,83.24,1,29.15,1009.6,5.0,6.7,6.323371928370828
6.7,84.82,26.27,9.39,-0.6401096995,-0.0100000000000051,29.4,-0.7682835236,85.1,1,29.16,1009.4,6.0,7.06,6.687953965600036
7.06,85.33,25.6,20.99,-0.8151277957,0.0700000000000073,26.4,-0.5792811723,84.82,1,28.45,1008.8,7.0,6.65,6.571829452474255
6.65,85.2,25.48,8.8,-0.9291325715,-0.0100000000000051,25.6,-0.3697467573,85.33,1,28.94,1009.7,7.0,4.86,5.6722782579431135
4.86,82.99,25.16,13.83,-0.981292664,-0.0100000000000051,26.5,-0.1925219665,85.2,1,29.09,1009.5,7.0,5.61,5.303612682273122
5.61,84.06,24.52,10.96,-0.9998476952,-0.019999999999996,26.8,0.01745240644,82.99,1,28.53,1009.4,6.0,5.5,5.487671326177837
5.5,83.34,24.91,5.99,-0.9998157121,-0.019999999999996,27.4,-0.0191974424,84.06,1,27.61,1009.0,6.0,6.63,6.1719877603327244
6.63,86.58,25.11,17.04,-0.9494254776,0.0499999999999971,27.7,-0.313992456,83.34,1,27.6,1008.5,7.0,6.37,6.377112636641899
6.37,86.82,24.91,8.81,-0.9857034691,0.0799999999999983,27.7,-0.1684893796,86.58,1,27.57,1009.9,6.0,5.67,5.694507909623979
5.67,85.88,25.26,0.66,-0.9719610006,-0.0099999999999909,28.4,-0.2351421131,86.82,1,28.07,1010.9,6.0,4.35,5.602037638748981
4.35,86.83,25.3,4.93,-0.9149596678,-0.0800000000000125,28.6,-0.4035452964,85.88,1,28.4,1010.7,7.0,4.56,4.674352348442258
4.56,82.11,24.26,4.84,-0.8686315144,0.0200000000000102,28.2,-0.4954586684,86.83,1,26.87,1009.2,7.0,4.62,4.695703186630641
4.62,82.56,23.35,4.05,-0.7705132428,-0.0100000000000051,28.2,-0.6374239897,82.11,1,28.53,1009.1,6.0,4.53,4.650739022978445
4.53,85.33,24.78,6.28,-0.7372773368,0.0600000000000022,28.1,-0.6755902076,82.56,1,28.72,1010.1,5.0,4.55,4.56993080751142
4.55,86.13,25.17,6.0,-0.7716245834,0.0,27.9,-0.6360782203,85.33,1,28.41,1010.9,5.0,5.79,4.579617803582908
5.79,82.19,25.42,8.52,-0.8386705679,-0.0300000000000011,27.4,-0.544639035,86.13,1,28.91,1010.5,5.0,7.31,6.124610096673499
7.31,85.13,25.38,16.14,-0.8837656301,0.0300000000000011,25.8,-0.4679298143,82.19,1,28.13,1010.5,8.0,6.7,6.620470656483301
6.7,84.51,24.72,7.95,-0.8090169944,0.0900000000000034,25.3,-0.5877852523,85.13,1,27.32,1011.0,8.0,5.98,5.753802319008389
5.98,83.81,24.73,7.5,-0.7408045963,0.019999999999996,27.1,-0.6717205893,84.51,1,28.23,1011.6,7.0,5.66,5.75112740999123
5.66,82.01,24.8,11.76,-0.791223533,0.0,27.4,-0.6115270402,83.81,1,28.28,1010.8,7.0,6.41,6.022466289940378
6.41,80.66,24.34,5.86,-0.7384553406,0.019999999999996,26.2,-0.6743023876,82.01,1,27.84,1010.8,7.0,6.58,6.113955132567134
6.58,84.78,24.81,6.78,-0.8571673007,-0.0899999999999892,27.2,-0.5150380749,80.66,1,27.69,1011.2,7.0,5.6,5.914448334057884
5.6,85.4,25.41,6.48,-0.8917975296,-0.0600000000000022,27.6,-0.4524347093,84.78,1,28.65,1010.2,6.0,5.4,5.55961747134145
5.4,85.04,25.18,23.7,-0.9265286309,0.0699999999999931,27.4,-0.3762242631,85.4,1,27.92,1010.3,7.0,6.13,5.837989698548849
6.13,84.44,24.9,8.26,-0.9384930228,-0.2099999999999937,27.6,-0.345298199,85.04,1,27.85,1010.1,6.0,5.96,6.138649368519146
5.96,84.7,25.71,5.96,-0.8329212407,-0.0799999999999983,28.1,-0.5533915492,84.44,1,28.41,1008.3,5.0,6.79,6.048233014741847
6.79,87.89,25.57,10.48,-0.629320391,0.1099999999999994,27.6,-0.7771459615,84.7,1,28.09,1008.0,7.0,5.76,6.021092553926564
5.76,85.56,25.26,3.51,-0.7325428988,0.1099999999999994,27.7,-0.680720869,87.89,1,28.67,1009.3,6.0,5.11,5.498137083359889
5.11,86.51,25.44,1.67,-0.7144726796,-0.0500000000000113,28.4,-0.6996633405,85.56,1,28.0,1010.2,5.0,5.42,5.287421869843055
5.42,86.18,25.61,2.7,-0.7241718614,-0.039999999999992,28.3,-0.6896195437,86.51,1,28.22,1009.7,6.0,5.63,5.722495639162777
5.63,85.18,25.46,4.73,-0.7337298645,0.0300000000000011,28.7,-0.6794413043,86.18,1,28.67,1009.8,5.0,5.35,5.487601053141817
5.35,86.57,25.28,2.96,-0.8038568606,-0.019999999999996,28.5,-0.5948227868,85.18,1,28.93,1009.1,5.0,5.41,5.286931575382391
5.41,86.98,25.81,1.17,-0.9177546257,0.0499999999999971,29.2,-0.3971478906,86.57,1,28.91,1009.0,5.0,5.41,5.436189305092477
5.41,85.31,25.6,0.61,-0.9925461516,0.0699999999999931,29.2,-0.1218693434,86.98,1,29.23,1010.2,6.0,4.67,5.182274148701381
4.67,80.23,25.31,1.19,-0.9939609555,-0.0900000000000034,29.2,-0.1097343111,85.31,1,29.73,1010.5,7.0,4.51,4.249050740817988
4.51,85.89,25.39,4.04,-0.9650164945,-0.039999999999992,28.9,-0.2621891786,80.23,1,28.59,1009.4,6.0,4.47,4.7355646045105395
4.47,87.88,25.71,22.52,-0.8703556959,0.1500000000000056,27.8,-0.4924235601,85.89,1,28.24,1009.1,7.0,5.13,5.0578673582949865
5.13,86.2,24.69,10.08,-0.6347305132,0.1799999999999926,25.5,-0.7727335735,87.88,1,27.85,1010.9,7.0,4.16,4.621311392660117
4.16,84.7,24.72,5.1,-0.8480480962,-0.0100000000000051,27.3,-0.5299192642,86.2,1,28.5,1012.2,6.0,3.6,4.0721187728648625
3.6,85.03,24.71,9.66,-0.6032079877,-0.0899999999999892,27.2,-0.7975839288,84.7,1,28.11,1012.2,5.0,4.14,3.5552206730072173
4.14,88.33,25.11,30.17,-0.6870875108,-0.0500000000000113,26.4,-0.726574671,85.03,1,27.59,1011.5,8.0,4.92,4.865443223208821
4.92,86.73,25.04,29.38,-0.7349145951,-0.0799999999999983,25.4,-0.6781596699,88.33,1,27.36,1011.3,8.0,5.04,5.32844598142134
5.04,87.53,25.14,9.85,-0.8017756442,-0.1299999999999954,26.6,-0.597625147,86.73,1,28.14,1010.1,5.0,5.67,5.488673560541578
5.67,86.54,25.36,4.5,-0.6743023876,0.0699999999999931,28.0,-0.7384553406,87.53,1,28.77,1009.2,5.0,6.18,5.389731906797033
6.18,87.48,24.63,12.18,-0.6414496316,0.0800000000000125,27.8,-0.7671651518,86.54,1,28.44,1009.6,6.0,5.97,5.69870358140404
5.97,81.87,24.21,5.19,-0.6225146366,0.019999999999996,27.4,-0.7826081569,87.48,1,27.11,1010.3,7.0,4.06,4.6690660657895915
4.06,86.79,24.68,3.26,-0.7095707365,-0.1299999999999954,27.1,-0.70463421,81.87,1,28.13,1009.5,6.0,4.08,4.310466605975406
4.08,89.57,25.04,20.75,-0.6717205893,0.019999999999996,26.4,-0.7408045963,86.79,1,27.51,1008.8,6.0,4.72,4.9690105239643625
4.72,88.64,25.12,42.05,-0.7826081569,0.0300000000000011,26.2,-0.6225146366,89.57,1,27.82,1009.0,8.0,6.19,6.053973233604821
6.19,87.65,24.87,39.2,-0.5877852523,0.019999999999996,24.4,-0.8090169944,88.64,1,27.64,1010.0,8.0,6.04,6.114406657778727
6.04,89.82,24.5,23.33,-0.3469356516,0.0799999999999983,25.4,-0.9378889346,87.65,1,27.31,1010.6,8.0,4.37,4.813132930959113
4.37,84.47,24.04,2.83,-0.4725507649,0.1899999999999977,26.2,-0.8813034521,89.82,1,28.59,1012.2,6.0,3.19,3.5951582723700186
3.19,79.23,24.98,5.65,-0.3338068592,0.0400000000000062,28.1,0.9426414911,84.47,1,28.74,1013.0,5.0,1.65,1.7620587650482267
1.65,79.19,24.29,7.32,0.9526614813,-0.1400000000000005,26.8,0.3040330609,79.23,1,29.98,1013.6,7.0,2.3,2.2927848735681886
2.3,82.08,23.8,14.57,0.001745328366,0.0300000000000011,25.6,-0.9999984769,79.19,1,28.36,1012.3,7.0,1.81,2.0081554347489203
1.81,83.12,23.79,2.39,-0.04710645071,-0.019999999999996,27.1,-0.998889875,82.08,1,29.07,1011.7,6.0,2.65,2.5452025804234233
2.65,85.43,23.89,3.44,-0.6266038114,0.019999999999996,26.6,-0.7793379649,83.12,0,28.6,1012.2,5.0,2.75,2.666867651523566
2.75,82.71,24.67,2.14,-0.6639262127,-0.0600000000000022,26.2,-0.7477980905,85.43,0,29.44,1012.2,6.0,1.51,2.0498528160571916
1.51,82.28,24.73,13.91,-0.6678325555,-0.0699999999999931,27.1,-0.7443115462,82.71,0,30.16,1010.9,6.0,2.21,2.095990416819211
2.21,86.65,24.99,21.38,-0.8796485729,0.0099999999999909,26.8,-0.4756242091,82.28,0,27.67,1011.3,5.0,3.68,2.749230213944863
3.68,86.07,24.61,15.44,-0.5135412521,-0.0600000000000022,27.2,-0.8580649057,86.65,0,27.97,1011.3,7.0,3.47,3.34352055307882
3.47,85.37,24.53,15.9,-0.4555449072,0.0700000000000073,26.9,-0.8902128046,86.07,0,27.87,1010.6,7.0,3.33,3.2280780711390253
3.33,84.16,24.0,13.86,-0.8319541221,0.0,26.1,-0.5548444274,85.37,0,28.41,1011.0,6.0,3.2,2.9584734893682003
3.2,86.44,24.73,12.65,-0.9612616959,-0.0499999999999971,26.7,-0.2756373558,84.16,0,27.8,1011.1,7.0,3.08,3.265517655030933
3.08,87.94,25.37,7.9,-0.9205048535,-0.0400000000000062,27.6,-0.3907311285,86.44,0,27.7,1010.6,5.0,2.55,3.08496580693372
2.55,89.01,24.79,9.31,-0.4352310994,0.0300000000000011,28.2,-0.9003187714,87.94,0,26.94,1010.0,6.0,3.44,3.139217053265904
3.44,88.21,24.53,20.99,-0.6626200482,-0.0300000000000011,26.3,-0.7489557208,89.01,0,27.74,1010.4,7.0,3.08,3.353723140529386
3.08,85.3,24.64,5.96,-0.5891963574,-0.0300000000000011,26.9,-0.8079898839,88.21,0,28.68,1010.4,4.0,2.41,2.930736163471597
2.41,85.72,25.07,14.39,-0.9999451694,0.0100000000000051,27.1,-0.01047178412,85.3,0,28.7,1009.9,5.0,2.57,2.392903927155138
2.57,83.71,24.94,12.28,-0.6467897795,-0.0400000000000062,27.4,0.7626683297,85.72,0,30.11,1010.3,5.0,1.45,1.8438487545599176
1.45,86.84,24.79,25.32,-0.3387379202,-0.0300000000000011,27.6,-0.940880769,83.71,0,29.45,1009.6,6.0,3.11,2.781802198645966
3.11,90.36,25.13,32.27,-0.5591929035,0.0300000000000011,26.9,-0.8290375726,86.84,0,27.27,1009.7,7.0,4.51,4.585694562462381
4.51,89.63,24.66,8.12,-0.4586495545,0.0400000000000062,27.2,-0.8886172327,90.36,0,27.46,1010.1,6.0,3.18,4.100145302249344
3.18,82.38,24.72,15.89,0.02617694831,-0.0100000000000051,27.6,0.999657325,89.63,0,29.25,1010.1,5.0,1.9,1.7851443311016597
1.9,85.64,24.35,39.95,0.3762242631,-0.0100000000000051,27.5,0.9265286309,82.38,0,29.22,1009.7,5.0,2.37,2.554970371311623
2.37,87.24,24.67,43.59,0.1253332336,-0.0299999999999869,26.3,-0.9921147013,85.64,0,28.81,1009.9,7.0,3.13,3.0709145701843568
3.13,90.63,25.07,26.76,-0.9537169507,-0.0400000000000062,25.6,-0.3007057995,87.24,0,27.06,1009.9,8.0,5.54,5.360911409741856
5.54,87.7,24.57,4.65,-0.9914448614,0.0699999999999931,26.1,-0.1305261922,90.63,0,27.04,1010.1,7.0,3.01,3.562379077543504
3.01,86.14,24.53,7.94,-0.9156625933,-0.0099999999999909,27.4,-0.4019477767,87.7,0,27.82,1009.6,7.0,3.61,3.12815653333691
3.61,90.24,24.29,41.67,-0.9991228301,0.1099999999999994,25.1,-0.04187565373,86.14,0,26.21,1009.4,8.0,3.17,3.6139274590563817
3.17,87.0,23.98,9.27,-0.8100416404,0.0699999999999931,27.1,-0.5863723567,90.24,0,25.9,1010.9,7.0,3.18,3.01783620105258
3.18,87.78,23.82,2.37,-0.9871362651,-0.0099999999999909,26.7,-0.1598811877,87.0,0,26.82,1010.9,8.0,2.74,3.2478581970220355
2.74,87.3,24.11,16.86,-0.4710118812,-0.0799999999999983,27.0,0.882126866,87.78,0,26.48,1010.4,7.0,3.81,3.0353915018037787
3.81,83.69,23.37,13.67,0.5269557955,-0.1200000000000045,25.2,0.849892693,87.3,0,28.76,1009.6,8.0,4.29,4.367554038643537
4.29,87.6,24.27,20.98,0.5195191119,-0.0300000000000011,26.4,-0.8544588301,83.69,0,27.95,1008.6,7.0,4.07,4.046451192625969
4.07,89.31,24.83,27.28,-0.01396218034,0.1099999999999994,25.9,-0.999902524,87.6,0,27.54,1009.0,8.0,5.45,5.066169853510567
5.45,88.84,24.17,2.92,-0.5920131788,0.1299999999999954,26.2,-0.8059282822,89.31,0,26.73,1010.2,6.0,3.2,3.4056261291223437
3.2,82.62,24.4,1.4,-0.8712138111,-0.0799999999999983,27.1,0.4909037536,88.84,0,28.81,1011.2,5.0,1.93,2.199443371930549
1.93,79.46,24.69,11.1,0.5821229702,-0.0300000000000011,27.3,0.813100761,82.62,0,29.38,1010.4,6.0,2.08,1.737910366260938
2.08,78.76,23.49,18.13,0.9961946981,0.1700000000000017,27.1,-0.08715574275,79.46,0,29.72,1010.7,7.0,1.83,1.7069816781822824
1.83,87.46,24.16,14.7,-0.7637960286,0.0600000000000022,26.6,-0.6454576877,78.76,0,28.07,1012.1,5.0,2.6,2.576031554379757
2.6,87.11,24.66,4.41,-0.9982398279,-0.1400000000000005,27.9,0.05930637358,87.46,0,27.7,1012.0,6.0,2.32,2.5527428539440375
2.32,86.05,24.2,0.44,-0.9690157314,-0.1200000000000045,28.0,-0.2469990127,87.11,0,28.23,1010.3,7.0,2.65,3.1639821040388014
2.65,85.05,24.88,1.66,-0.8779829754,-0.0099999999999909,28.8,-0.4786918579,86.05,0,28.63,1009.4,6.0,3.21,2.873518192975117
3.21,87.16,24.68,3.29,-0.6691306064,0.0600000000000022,27.3,-0.7431448255,85.05,0,28.25,1009.8,5.0,3.65,3.364008716971895
3.65,90.8,25.22,6.24,-0.4909037536,0.0,27.6,-0.8712138111,87.16,0,27.2,1010.8,7.0,3.73,4.063461336396013
3.73,88.9,25.08,6.41,-0.5835412114,-0.0700000000000073,27.2,-0.8120835269,90.8,0,28.42,1010.7,6.0,3.21,3.196248710047509
3.21,89.66,24.69,13.09,-0.5562956155,0.0,26.9,-0.8309844693,88.9,0,26.2,1010.6,6.0,2.26,3.0911747147634765
2.26,81.23,24.05,3.47,0.2147353272,0.0300000000000011,27.6,0.9766722783,89.66,0,29.39,1010.2,5.0,1.97,2.03679968588327
1.97,79.49,24.0,3.34,0.7241718614,0.0,27.6,0.6896195437,81.23,0,30.39,1010.2,5.0,1.97,1.9677464430274334
1.97,77.2,23.94,2.22,0.6032079877,-0.019999999999996,27.6,-0.7975839288,79.49,0,30.63,1010.0,5.0,1.77,1.7727403459167967
